id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
776887004167980984,Rental unit in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,123610502,Samantha,,Central City,29.93557,-90.0828,Entire home/apt,75,1,8,2023-06-25,1.04,2,174,8,"22-CSTR-10963, 22-OSTR-10833"
777404728282248718,Rental unit in New Orleans · 2 bedrooms · 2 beds · 1 bath,83329996,Jessie,,Treme - Lafitte,29.97022,-90.08089,Entire home/apt,199,30,1,2023-03-28,0.19,23,365,1,
777438719887603624,Home in New Orleans · ★4.60 · 4 bedrooms · 6 beds · 3 baths,349162641,David,,Mid-City,29.96102,-90.09383,Entire home/apt,458,1,5,2023-05-03,0.60,39,1,5,"22-CSTR-11569, 22-OSTR-14687"
777510869115774506,Townhouse in New Orleans · ★4.0 · 3 bedrooms · 5 beds · 2.5 baths,48063197,Vacasa Louisiana,,Leonidas,29.95815,-90.1189,Entire home/apt,245,1,3,2023-01-21,0.36,41,364,3,"22RSTR-00799, 22OSTR-00795"
777540835413791275,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,15315788,Geoff,,Freret,29.9363708,-90.105704,Entire home/apt,379,30,9,2023-07-02,1.28,1,309,9,"22-CSTR-17451, 20-OSTR-26533"
777578418366792756,Rental unit in New Orleans · ★3.33 · 6 bedrooms · 7 beds · 6 baths,490717878,Clio,,Central City,29.94084,-90.07449,Entire home/apt,672,1,3,2023-07-26,0.53,3,334,3,"22-CSTR-06596, 22-OSTR-02647"
777648236694396531,Rental unit in New Orleans · ★4.62 · 3 bedrooms · 4 beds · 3 baths,490717878,Clio,,Central City,29.94106,-90.07582,Entire home/apt,173,1,39,2023-08-27,4.52,3,169,39,"22-CSTR-06596, 22-OSTR-02647"
777780329427750855,Home in New Orleans · 1 bedroom · 2 beds · 2 baths,144764766,Joseph,,Lakeview,30.0054644,-90.1083989,Entire home/apt,33,30,0,,,6,303,0,
778422117094638729,Rental unit in New Orleans · ★4.98 · 1 bedroom · 2 beds · 1 bath,64823547,Brenna And Nick,,Bywater,29.96117,-90.03828,Entire home/apt,78,1,42,2023-08-17,4.77,76,262,42,"22-RSTR-08574, 22-OSTR-11887"
778806020197003339,Home in New Orleans · 1 bedroom · 2 beds · 3 shared baths,144764766,Joseph,,Lakeview,30.00657,-90.10907,Private room,37,30,0,,,6,129,0,
778815217286320456,Home in New Orleans · 5 bedrooms · 5 beds · 3 baths,144764766,Joseph,,Lakeview,30.0054644,-90.1083989,Entire home/apt,165,30,0,,,6,303,0,
778815993345664962,Home in New Orleans · 1 bedroom · 2 beds · 2 shared baths,144764766,Joseph,,Lakeview,30.00484,-90.10922,Private room,33,30,1,2023-02-28,0.16,6,303,1,
778819694950890458,Home in New Orleans · 1 bedroom · 2 beds · 2 shared baths,144764766,Joseph,,Lakeview,30.00626,-90.10938,Private room,31,30,2,2023-05-03,0.34,6,297,2,
778825782406322393,Home in New Orleans · 1 bedroom · 2 beds · 2 baths,144764766,Joseph,,Lakeview,30.00643,-90.10775,Entire home/apt,35,30,2,2023-08-06,0.50,6,297,2,
778931402311476558,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,321226087,Benjamin,,St. Roch,29.981160729842,-90.04885187642026,Entire home/apt,89,30,3,2023-07-23,0.46,1,351,3,"22RSTR-22258, 22-OSTR-22258"
778940703717261314,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,18423676,Allegra,,Seventh Ward,29.96897,-90.06778,Entire home/apt,213,2,5,2023-06-15,0.57,1,140,5,"23-NSTR-16042, 23-OSTR-16054"
779720218709733919,Rental unit in New Orleans · ★3.90 · 2 bedrooms · 2 beds · 1 bath,481161875,Alan,,Central City,29.93556,-90.0846,Entire home/apt,165,2,10,2023-07-03,1.22,2,0,10,"23RSTR-44332, 20-OSTR-34931"
779831983480769747,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,7357466,Jessica,,Mid-City,29.9776424,-90.09558670000001,Entire home/apt,126,2,14,2023-08-22,1.63,1,280,14,"22-CSTR-20885, 22-OSTR-20886"
779855264758892453,Home in New Orleans · ★4.50 · 1 bedroom · 1 bed · 1 bath,250583413,Patti,,Freret,29.939965899273428,-90.10443761517287,Entire home/apt,113,1,4,2023-05-20,0.90,2,28,4,"22RSTR14797, 22OSTR-14789"
779895319318512081,Home in New Orleans · 3 bedrooms · 4 beds · 2 baths,411274069,Domonique,,Milneburg,30.02117,-90.0523,Entire home/apt,279,30,0,,,2,365,0,
780174791352176061,Rental unit in New Orleans · ★4.50 · 3 bedrooms · 3 beds · 2 baths,471868145,Courtney,,Central City,29.93906,-90.08698,Entire home/apt,304,2,12,2023-07-04,1.48,2,0,12,"22rstr-22252, 20ostr-22251"
780287619443261759,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,491157307,Joe,,Central City,29.93586,-90.08763,Entire home/apt,85,30,0,,,1,337,0,
780485645195783649,Home in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,449561726,Chloe,,Lakeview,30.01742,-90.09927,Entire home/apt,81,1,16,2023-08-08,2.62,5,66,16,"23RSTR-76321, 23OSTR-65912"
780650566735010531,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,349162641,David,,Treme - Lafitte,29.96903,-90.07672,Entire home/apt,77,2,24,2023-08-04,2.73,39,124,24,"23-NSTR-18505, 22-OSTR-08383"
781082001298442740,Home in New Orleans · ★New · 2 bedrooms · 2 beds · 2 baths,456477857,Evolve,,Treme - Lafitte,29.97256,-90.0794,Entire home/apt,116,3,0,,,25,0,0,"22-RSTR-12628, 22-OSTR-16135"
781125122268577039,Home in New Orleans · ★5.0 · 5 bedrooms · 8 beds · 4 baths,8329708,Sam,,Milan,29.93388,-90.09414,Entire home/apt,448,2,30,2023-08-20,3.57,16,222,30,"22-CSTR-06419, 20-OSTR-33597"
781211148832548774,Place to stay in New Orleans · 1 bedroom · 2 beds · 1 private bath,24734042,Anna,,Seventh Ward,29.970604638120452,-90.05950934603271,Private room,55,30,0,,,1,262,0,
781228419385702681,Rental unit in New Orleans · 2 bedrooms · 2 beds · 2 baths,491330662,Amy,,French Quarter,29.95638,-90.06295,Entire home/apt,155,60,0,,,15,365,0,
781674961208464277,Home in New Orleans · 3 bedrooms · 4 beds · 2 baths,470357103,Heather,,Tall Timbers - Brechtel,29.9051,-89.99879,Entire home/apt,122,30,1,2023-07-28,0.79,6,365,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
781700837044396480,Rental unit in New Orleans · 3 bedrooms · 5 beds · 1 bath,85313345,Valentine,,Gert Town,29.95411,-90.10133,Entire home/apt,257,2,2,2023-07-02,0.31,1,364,2,"22RSTR01283, 22OSTR02831"
781736020527432738,Rental unit in New Orleans · 3 bedrooms · 1 bed · 2 baths,491330662,Amy,,French Quarter,29.9558,-90.06507,Entire home/apt,170,60,0,,,15,365,0,
781747343981762171,Rental unit in New Orleans · 2 bedrooms · 4 beds · 2.5 baths,491330662,Amy,,French Quarter,29.95567,-90.06512,Entire home/apt,160,60,0,,,15,48,0,
781754037534692905,Rental unit in New Orleans · 2 bedrooms · 1 bed · 2 baths,491330662,Amy,,French Quarter,29.95491,-90.06302,Entire home/apt,100,60,1,2023-04-12,0.21,15,365,1,
781762702876092714,Rental unit in New Orleans · 2 bedrooms · 3 beds · 2 baths,491330662,Amy,,French Quarter,29.95517,-90.06328,Entire home/apt,100,60,1,2023-03-15,0.17,15,63,1,
781767810874606881,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,491330662,Amy,,French Quarter,29.95648,-90.06515,Entire home/apt,75,60,0,,,15,304,0,
781775229712433943,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,491330662,Amy,,French Quarter,29.95707,-90.06461,Entire home/apt,75,60,0,,,15,304,0,
781783032077444475,Rental unit in New Orleans · 2 bedrooms · 1 bed · 2 baths,491330662,Amy,,French Quarter,29.95198,-90.0666,Entire home/apt,100,60,0,,,15,214,0,
781788645471380339,Condo in New Orleans · 2 bedrooms · 2 beds · 2 baths,491330662,Amy,,French Quarter,29.95219,-90.06478,Entire home/apt,100,60,0,,,15,245,0,
781793289384503627,Rental unit in New Orleans · 1 bedroom · 2 beds · 1.5 baths,491330662,Amy,,French Quarter,29.95375,-90.06658,Entire home/apt,75,60,2,2023-08-05,0.56,15,278,2,
781806324781310416,Rental unit in New Orleans · 2 bedrooms · 1 bed · 2 baths,491330662,Amy,,French Quarter,29.95391,-90.06535,Entire home/apt,100,60,0,,,15,364,0,
781811215248164698,Rental unit in New Orleans · 2 bedrooms · 2 beds · 2 baths,491330662,Amy,,Central Business District,29.95229,-90.06684,Entire home/apt,100,60,0,,,15,365,0,
781833305085543322,Rental unit in New Orleans · 1 bedroom · 2 beds · 1.5 baths,426218558,Brian,,Central City,29.93449,-90.08098,Entire home/apt,92,30,1,2023-02-28,0.16,1,365,1,
781876327552876387,Home in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,449561726,Chloe,,Lakeshore - Lake Vista,30.01901,-90.09967,Entire home/apt,81,1,38,2023-08-18,4.40,5,69,38,"22RSTR-65870, 22OSTR-44328"
781958053154173513,Rental unit in New Orleans · ★3.71 · 3 bedrooms · 3 beds · 3 baths,490717878,Clio,,Central City,29.94153,-90.07393,Entire home/apt,166,1,7,2023-06-30,0.86,3,181,7,"22-CSTR-06596, 22-OSTR-02647"
781974986457365550,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,480717408,Eileen,,Marigny,29.96623,-90.06191,Entire home/apt,100,2,5,2023-08-08,0.60,3,15,5,"21rstr-12346, 21ostr-12346"
782806339262318532,Home in New Orleans · ★5.0 · 5 bedrooms · 7 beds · 3 baths,41103810,Mark,,Marigny,29.96593540213506,-90.05513229629516,Entire home/apt,502,3,13,2023-08-27,1.68,6,299,13,"22-CSTR-19323, 22-OSTR-04497"
782901857021477599,Home in New Orleans · ★4.47 · 3 bedrooms · 4 beds · 2 baths,303718803,Brian,,Milneburg,30.016450974646503,-90.05188891928687,Entire home/apt,138,30,15,2023-07-17,1.84,2,138,15,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
783046094286265135,Home in New Orleans · ★4.25 · 2 bedrooms · 3 beds · 1 bath,456048604,Adrian,,Bywater,29.96651,-90.05016,Entire home/apt,141,30,8,2023-07-13,1.04,5,49,8,"22-RSTR-09644, 22-OSTR-10429"
783190857136793622,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,491330662,Amy,,French Quarter,29.95509,-90.06349,Entire home/apt,75,60,1,2023-04-30,0.24,15,155,1,
783199083134552825,Condo in New Orleans · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,442915263,Hosteeva California Building,,Central Business District,29.95439,-90.07481,Entire home/apt,242,30,7,2023-07-02,1.07,91,333,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
783308536962409655,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,3567137,Thor,,Marigny,29.968150006953767,-90.05830157608145,Entire home/apt,108,2,26,2023-08-26,3.98,1,294,26,"22-RSTR-16787, 22-OSTR-18876"
784723532472432085,Home in New Orleans · ★4.73 · 3 bedrooms · 5 beds · 2 baths,64365837,Mike,,Seventh Ward,29.9808,-90.06978,Entire home/apt,111,3,22,2023-07-10,2.61,62,354,22,"23-CSTR-09532, 19-OSTR-26283"
784850417094043559,Home in New Orleans · 2 bedrooms · 2 beds · 2.5 baths,225377407,Danna,,Broadmoor,29.94214,-90.09695,Entire home/apt,90,30,0,,,1,180,0,
784926171569616095,Home in New Orleans · 1 bedroom · 2 beds · 1 bath,5982525,Lauren,,Navarre,29.99137441679933,-90.10585739493888,Entire home/apt,60,30,1,2023-08-31,1,1,218,1,
785736389200569854,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,47205283,Rodrigo,,Marigny,29.964410365673405,-90.05342215311386,Entire home/apt,64,30,1,2023-07-05,0.49,1,168,1,
786219371048210906,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,11372242,Thiamanti,,Mid-City,29.97747197196386,-90.11009636917876,Entire home/apt,58,30,1,2023-02-23,0.16,40,0,1,
786501824374765487,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,41005551,Martianna,,Mid-City,29.966085194014912,-90.09235712442482,Entire home/apt,146,2,18,2023-07-23,2.19,2,256,18,"22STR-67479, 22-OSTR-99339"
786986709316529072,Home in New Orleans · ★4.75 · 5 bedrooms · 8 beds · 3 baths,219893660,Nola,,Treme - Lafitte,29.969347038026577,-90.07656376216885,Entire home/apt,294,30,4,2023-04-07,0.61,1,138,4,"22-CSTR-09253, 22-OSTR-09624"
786997913714502802,Home in New Orleans · 3 bedrooms · 4 beds · 2 baths,344159934,Michelle,,Leonidas,29.954055204862275,-90.125789049451,Entire home/apt,189,30,1,2023-04-15,0.21,1,0,1,
787370872044512280,Home in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,288709892,Anderson,,Milneburg,30.019772730428986,-90.05791870649315,Entire home/apt,44,1,4,2023-05-01,0.50,3,0,4,"21RSTR-14649, 22OSTR-21936"
787636812864516268,Home in New Orleans · ★4.77 · 3 bedrooms · 5 beds · 2 baths,106289693,Vello,,Mcdonogh,29.94623669062105,-90.05164517020977,Entire home/apt,119,3,30,2023-08-21,3.67,95,162,30,"22-RSTR-15299, 22-OSTR-15304"
787669368931928216,Home in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 1 bath,5124135,Jamie,,Broadmoor,29.952965985407523,-90.10748101422908,Entire home/apt,78,1,21,2023-07-06,3.09,1,156,21,"23-NSTR-18002, 23OSTR17839"
787755883387436543,Home in New Orleans · ★5.0 · 5 bedrooms · 6 beds · 4 baths,422846675,Vcay,,Tulane - Gravier,29.95786,-90.08902,Entire home/apt,227,1,11,2023-08-14,1.43,16,343,11,"22-CSTR-10139, 21-OSTR-12387"
787768151436448118,Home in New Orleans · ★4.87 · 5 bedrooms · 8 beds · 4 baths,422846675,Vcay,,Tulane - Gravier,29.959963050621717,-90.08918056668891,Entire home/apt,227,1,15,2023-08-20,2.21,16,339,15,"22-CSTR-10127, 21-OSTR-12387"
787775277401368166,Home in New Orleans · ★4.89 · 5 bedrooms · 7 beds · 4 baths,422846675,Vcay,,Tulane - Gravier,29.95765,-90.09195,Entire home/apt,226,1,18,2023-08-14,2.20,16,329,18,"22-CSTR-10127, 21-OSTR-12387"
788324231314190628,Bungalow in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,438227049,Christopher,,City Park,29.97899,-90.09589,Entire home/apt,108,1,23,2023-08-31,2.79,1,100,23,"22-CSTR-20032, 21-OSTR-13458"
788402333280168579,Condo in New Orleans · ★4.29 · 2 bedrooms · 3 beds · 1 bath,487713342,Boutique,,French Quarter,29.95999383285286,-90.06197045412767,Entire home/apt,382,1,14,2023-08-13,1.93,5,335,14,"22-CSTR-13145, 22OSTR13145"
788480227656137719,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,492532575,Derek,,Leonidas,29.96192821439674,-90.12131304685352,Entire home/apt,47,30,1,2023-03-31,0.19,2,182,1,
788481175483042001,Home in New Orleans · ★4.89 · 3 bedrooms · 5 beds · 2 baths,112910785,Marigny,,Central City,29.94001160980089,-90.07899863518773,Entire home/apt,156,3,27,2023-08-31,3.49,71,305,27,"22-CSTR-11896, 21-OSTR-18670"
789121067923311815,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,492618767,James,,Broadmoor,29.94449330893321,-90.10726973484934,Entire home/apt,80,30,0,,,1,364,0,
790060323444793586,Rental unit in New Orleans · ★4.64 · 2 bedrooms · 2 beds · 1 bath,354138551,Tracy,,St. Claude,29.964719407720626,-90.0383584558035,Entire home/apt,130,30,11,2023-05-21,1.62,1,344,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
790506458126862612,Home in New Orleans · 5 bedrooms · 6 beds · 3 baths,331762396,Rochelle,,Broadmoor,29.940710439778098,-90.10040214572362,Entire home/apt,116,30,0,,,4,252,0,
790585809599530689,Home in New Orleans · 1 bedroom · 2 beds · 1 shared bath,145185462,Todd,,City Park,29.97694,-90.09142,Private room,50,30,1,2023-05-08,0.25,1,89,1,
790604779777993001,Home in New Orleans · ★4.53 · 3 bedrooms · 5 beds · 2 baths,64365837,Mike,,Central City,29.939475942801156,-90.08408320232152,Entire home/apt,216,3,17,2023-08-27,2.07,62,357,17,"20-RSTR-00369, 19-OSTR-26283"
790670817280449279,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,499557554,Alicia,,West Riverside,29.91869959926134,-90.11236239771013,Entire home/apt,255,4,15,2023-08-16,1.89,1,346,15,"22-RSTR-16700, 22-OSTR-16693"
791238885386337240,Home in New Orleans · 3 bedrooms · 4 beds · 2 baths,62774691,Luke,,Mid-City,29.973102571670925,-90.10673988753899,Entire home/apt,155,2,1,2022-12-31,0.12,9,0,1,"17STR-13878, 20-Ostr-12713"
791345571306630060,Home in New Orleans · ★4.82 · 4 bedrooms · 5 beds · 3 baths,331831738,Jeff,,Algiers Point,29.953907033391552,-90.05434589122606,Entire home/apt,187,2,44,2023-08-27,5.37,3,102,44,"22-CSTR-02125, 22-OSTR-08383"
791351683976092561,Home in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,66135051,Rob,,Bywater,29.962917394527494,-90.0372132562744,Entire home/apt,105,3,28,2023-08-31,3.64,4,118,28,"22cstr21426, 22ostr01548"
791487597076896691,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,493080124,Bradford,,St. Roch,29.97634933382296,-90.05027034336274,Entire home/apt,75,30,1,2023-03-06,0.16,1,364,1,
792003892626543293,Rental unit in New Orleans · 3 bedrooms · 3 beds · 2 baths,456477857,Evolve,,Touro,29.92318,-90.10133,Entire home/apt,106,30,1,2023-02-01,0.14,25,0,1,
792227427175675976,Rental unit in New Orleans · 1 bedroom · 3 beds · 2 baths,456477857,Evolve,,Touro,29.92318,-90.10133,Entire home/apt,96,30,0,,,25,238,0,
792247481784041216,Home in New Orleans · 2 bedrooms · 3 beds · 1 bath,470851696,Larasha,,Little Woods,30.033015152024795,-90.01323287090325,Entire home/apt,68,30,0,,,2,177,0,
792558261029205309,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,349574759,Scotty,,Irish Channel,29.924218625075195,-90.0830326622287,Entire home/apt,350,30,0,,,1,243,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
792799028774334190,Home in New Orleans · 4 bedrooms · 6 beds · 3 baths,227719734,Joshua,,Central City,29.93596,-90.08787,Entire home/apt,500,3,1,2023-07-03,0.48,1,315,1,"23-ISTR-06427, 23-OSTR-06427"
792889038956165706,Rental unit in New Orleans · ★4.94 · 1 bedroom · 1 bed · 1 bath,21700942,Jane,,Fairgrounds,29.980338221111918,-90.08234128082711,Entire home/apt,113,2,18,2023-08-13,2.34,1,79,18,"22-RSTR-16087, 22-OSTR-17670"
792917623675624826,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,442604191,Ryan,,Central City,29.95134562223001,-90.09954785324602,Entire home/apt,175,30,5,2023-05-07,0.61,3,180,5,"20RSTR-32468, 20OSTR-65289"
793430447973276180,Home in New Orleans · ★4.59 · 4 bedrooms · 5 beds · 2 baths,493494003,Danielle,,St. Roch,29.97892545255554,-90.05232899949367,Entire home/apt,235,2,29,2023-07-31,3.57,2,290,29,"22-RSTR-11201, 22-OSTR-11272"
793533392655835192,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,379294821,Lisa,,St.  Anthony,30.017594,-90.06691939999999,Entire home/apt,189,30,6,2023-05-04,0.80,1,365,6,"21RSTR-15741, 21OSTR-17321"
793643741331015504,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,352963683,Reginald,,Central Business District,29.9515397,-90.0709541,Entire home/apt,200,30,0,,,1,365,0,
793812403528299062,Home in New Orleans · ★4.60 · 2 bedrooms · 2 beds · 2 baths,204176751,Big Easy,,Seventh Ward,29.975797419320365,-90.06635675254044,Entire home/apt,75,30,5,2023-05-01,0.63,4,180,5,"21RSTR-01756, 21OSTR-01756"
794909992238177720,Rental unit in New Orleans · ★4.71 · 1 bedroom · 1 bed · 1 bath,64365837,Mike,,Central Business District,29.9508165,-90.071246,Entire home/apt,85,3,28,2023-08-27,3.62,62,325,28,"21-CSTR-14781, 19-OSTR-26283"
794962591281450204,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,7890573,Frank,,Mid-City,29.977698379232475,-90.09329184480735,Entire home/apt,48,30,2,2023-06-29,0.31,2,330,2,
795510962757350138,Vacation home in New Orleans · 2 bedrooms · 2 beds · 1 bath,493873343,Stephanie,,Holy Cross,29.9582656,-90.0231934,Entire home/apt,118,2,0,,,1,150,0,"23-NSTR-14556, 23-OSTR-14148"
795559137439848756,Home in New Orleans · ★4.90 · 1 bedroom · 2 beds · 1 bath,493889118,Sylvester,,St. Claude,29.970024830407276,-90.05001989356452,Entire home/apt,110,2,10,2023-07-23,1.52,1,163,10,"22-RSTR-13781, 22-OSTR-13956"
795779195891746425,Home in New Orleans · 4 bedrooms · 5 beds · 2 baths,59808595,Dina,,Milan,29.935603283622903,-90.0992574550097,Entire home/apt,295,30,0,,,1,179,0,
796382632330845304,Condo in New Orleans · ★4.80 · 12 bedrooms · 18 beds · 8 baths,151238588,Charlie,,Central City,29.943066182116237,-90.07692230384542,Entire home/apt,1070,30,5,2023-08-11,1.13,12,353,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
796997570317044557,Rental unit in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,493409859,Monsieur G,,Marigny,29.965639104623936,-90.06143720522597,Entire home/apt,108,30,20,2023-08-10,3.85,2,241,20,"23-CSTR-81523, 20-OSTR-81523"
797118986764317492,Home in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 1 bath,260246812,Jennifer,,Gentilly Terrace,30.004381110585125,-90.0594116702224,Entire home/apt,185,30,3,2023-02-22,0.39,2,179,3,"22rstr-12345, 22ostr-12345"
797133411335904115,Home in New Orleans · ★4.86 · 4 bedrooms · 4 beds · 3 baths,183612382,Lillian,,Dillard,29.996858848129413,-90.06133130600819,Entire home/apt,330,1,21,2023-07-30,2.76,2,0,21,"22-CSTR-17395, 22-OSTR-08383"
